order_id,order_date,customer_id,payment_method,status,shipping_fee
ORD-023353,2025-12-02,CUST-07556,Credit Card,Completed,135
ORD-021932,2025-10-30,CUST-00225,GCash,Completed,83
ORD-004970,2024-07-07,CUST-00011,Credit Card,Completed,104
ORD-009938,2024-12-10,CUST-09915,COD,Completed,87
ORD-019221,2025-08-27,CUST-02492,Unknown,Cancelled,156
ORD-023978,2025-12-12,CUST-02663,Maya,Completed,121
ORD-012501,2025-02-17,CUST-04050,COD,Completed,157
ORD-017189,2025-07-03,CUST-06367,Credit Card,Completed,157
ORD-006129,2024-08-15,CUST-07369,GCash,Completed,55
ORD-007466,2024-09-27,CUST-03465,GCash,Completed,144
ORD-013733,2025-03-25,CUST-07385,COD,Completed,60
ORD-005962,2024-08-10,CUST-02000,GCash,Completed,73
ORD-007333,2024-09-22,CUST-05915,Credit Card,Returned,104
ORD-002826,2024-04-19,CUST-09600,COD,Completed,67
ORD-003360,2024-05-07,CUST-08275,GCash,Completed,83
ORD-002002,2024-03-18,CUST-06414,COD,Completed,65
ORD-022588,2025-11-13,CUST-03619,GCash,Completed,51
ORD-000952,2024-02-06,CUST-06126,COD,Completed,50
ORD-018060,2025-07-27,CUST-02212,Maya,Cancelled,51
ORD-012136,2025-02-07,CUST-11641,Bank Transfer,Completed,76
ORD-022846,2025-11-20,CUST-03579,ShopeePay,Completed,68
ORD-005759,2024-08-04,CUST-04206,Credit Card,Completed,79
ORD-000835,2024-02-02,CUST-01389,COD,Returned,65
ORD-008717,2024-11-06,CUST-01165,Credit Card,Completed,96
ORD-013494,2025-03-18,CUST-04854,COD,Completed,61
ORD-014723,2025-04-25,CUST-05588,COD,Completed,77
ORD-018714,2025-08-14,CUST-02806,COD,Completed,133
ORD-011246,2025-01-11,CUST-06544,Credit Card,Completed,69
ORD-015406,2025-05-14,CUST-07623,GCash,Completed,141
ORD-024084,2025-12-14,CUST-01433,ShopeePay,Completed,140
ORD-015761,2025-05-24,CUST-09564,COD,Completed,50
ORD-023566,2025-12-06,CUST-04271,GCash,Completed,54
ORD-007344,2024-09-23,CUST-07887,GCash,Completed,73
ORD-004325,2024-06-12,CUST-00742,ShopeePay,Completed,50
ORD-017843,2025-07-21,CUST-06005,COD,Returned,129
ORD-005216,2024-07-16,CUST-10778,ShopeePay,Completed,70
ORD-024153,2025-12-15,CUST-02410,COD,Completed,91
ORD-005662,2024-08-01,CUST-05171,Bank Transfer,Completed,73
ORD-002351,2024-03-31,CUST-07772,COD,Completed,49
ORD-018064,2025-07-27,CUST-08376,COD,Returned,106
ORD-016872,2025-06-25,CUST-05606,Credit Card,Completed,145
ORD-023601,2025-12-07,CUST-08020,GCash,Completed,53
ORD-023310,2025-12-01,CUST-04148,COD,Completed,78
ORD-001427,2024-02-26,CUST-00582,Credit Card,Completed,112
ORD-015859,2025-05-27,CUST-07041,Credit Card,Completed,81
ORD-012006,2025-02-03,CUST-09345,COD,Completed,63
ORD-016225,2025-06-06,CUST-07120,ShopeePay,Completed,69
ORD-006521,2024-08-29,CUST-08358,GCash,Completed,116
ORD-002939,2024-04-22,CUST-06100,ShopeePay,Completed,76
ORD-017350,2025-07-08,CUST-07887,Credit Card,Completed,64
ORD-022552,2025-11-12,CUST-11211,GCash,Completed,82
ORD-007375,2024-09-24,CUST-00845,COD,Completed,59
ORD-013474,2025-03-17,CUST-11665,GCash,Completed,115
ORD-022359,2025-11-10,CUST-02888,Maya,Completed,117
ORD-015165,2025-05-07,CUST-08822,Bank Transfer,Completed,58
ORD-003444,2024-05-10,CUST-03031,COD,Completed,142
ORD-001510,2024-03-01,CUST-09736,Credit Card,Completed,174
ORD-000420,2024-01-17,CUST-01654,GCash,Completed,128
ORD-015858,2025-05-27,CUST-05805,GCash,Completed,78
ORD-005303,2024-07-20,CUST-08268,Credit Card,Completed,114
ORD-013486,2025-03-18,CUST-02800,GCash,Returned,115
ORD-000433,2024-01-17,CUST-01419,COD,Completed,54
ORD-006217,2024-08-18,CUST-07761,Maya,Completed,143
ORD-002120,2024-03-23,CUST-04836,Credit Card,Completed,52
ORD-002631,2024-04-12,CUST-01190,GCash,Completed,71
ORD-016206,2025-06-06,CUST-04571,GCash,Cancelled,90
ORD-003193,2024-05-01,CUST-09990,COD,Completed,112
ORD-017330,2025-07-08,CUST-08557,ShopeePay,Completed,66
ORD-024048,2025-12-13,CUST-10570,ShopeePay,Completed,106
ORD-002591,2024-04-11,CUST-01516,COD,Completed,64
ORD-008899,2024-11-11,CUST-10966,Credit Card,Completed,82
ORD-005093,2024-07-12,CUST-08203,GCash,Completed,49
ORD-021556,2025-10-20,CUST-07766,Maya,Completed,72
ORD-012132,2025-02-07,CUST-03521,GCash,Completed,65
ORD-020685,2025-09-30,CUST-07688,COD,Completed,63
ORD-024199,2025-12-15,CUST-03422,GCash,Completed,138
ORD-010093,2024-12-12,CUST-07035,GCash,Completed,115
ORD-012628,2025-02-21,CUST-05025,ShopeePay,Completed,105
ORD-009697,2024-12-04,CUST-03645,COD,Completed,128
ORD-001098,2024-02-12,CUST-04016,Credit Card,Cancelled,107
ORD-019803,2025-09-09,CUST-11740,Bank Transfer,Completed,107
ORD-003285,2024-05-04,CUST-00862,GCash,Completed,145
ORD-002674,2024-04-13,CUST-11885,COD,Cancelled,124
ORD-017130,2025-07-01,CUST-05651,GCash,Completed,114
ORD-004722,2024-06-28,CUST-04279,COD,Completed,147
ORD-001644,2024-03-06,CUST-04807,Credit Card,Completed,91
ORD-013612,2025-03-22,CUST-07301,GCash,Cancelled,95
ORD-002112,2024-03-23,CUST-04998,COD,Returned,51
ORD-014492,2025-04-18,CUST-06059,ShopeePay,Cancelled,115
ORD-017818,2025-07-20,CUST-04468,COD,Completed,141
ORD-009974,2024-12-11,CUST-11352,GCash,Completed,130
ORD-010870,2024-12-30,CUST-07929,COD,Completed,102
ORD-018397,2025-08-04,CUST-01859,Credit Card,Cancelled,70
ORD-001167,2024-02-15,CUST-07034,GCash,Completed,107
ORD-003896,2024-05-28,CUST-05763,COD,Completed,123
ORD-001191,2024-02-15,CUST-01549,ShopeePay,Completed,109
ORD-018046,2025-07-27,CUST-02877,GCash,Completed,67
ORD-007453,2024-09-27,CUST-10367,COD,Completed,150
ORD-021867,2025-10-29,CUST-00821,GCash,Completed,138
ORD-009123,2024-11-15,CUST-09411,GCash,Completed,142
ORD-008601,2024-11-03,CUST-01772,ShopeePay,Completed,59
ORD-018208,2025-07-31,CUST-05745,Maya,Completed,55
ORD-007869,2024-10-10,CUST-05325,GCash,Completed,124
ORD-004573,2024-06-22,CUST-11146,ShopeePay,Completed,67
ORD-008676,2024-11-05,CUST-06840,COD,Completed,66
ORD-005506,2024-07-26,CUST-09545,ShopeePay,Returned,179
ORD-012512,2025-02-17,CUST-06593,COD,Completed,90
ORD-016291,2025-06-08,CUST-02576,COD,Completed,143
ORD-015530,2025-05-17,CUST-05468,Maya,Completed,86
ORD-002689,2024-04-14,CUST-09158,Credit Card,Completed,54
ORD-011940,2025-02-01,CUST-11788,GCash,Completed,110
ORD-024076,2025-12-14,CUST-10903,GCash,Completed,84
ORD-019624,2025-09-06,CUST-05188,ShopeePay,Completed,85
ORD-022786,2025-11-18,CUST-06839,Credit Card,Completed,83
ORD-011100,2025-01-06,CUST-04926,Maya,Completed,78
ORD-012195,2025-02-09,CUST-01535,Maya,Returned,127
ORD-012203,2025-02-09,CUST-06394,COD,Cancelled,117
ORD-012781,2025-02-26,CUST-06372,GCash,Completed,118
ORD-012668,2025-02-22,CUST-09777,COD,Cancelled,97
ORD-014422,2025-04-16,CUST-01346,COD,Returned,111
ORD-024655,2025-12-25,CUST-07047,COD,Returned,111
ORD-020264,2025-09-19,CUST-01633,Credit Card,Completed,56
ORD-010417,2024-12-18,CUST-05226,COD,Completed,88
ORD-020882,2025-10-05,CUST-06137,COD,Completed,93
ORD-012511,2025-02-17,CUST-06189,GCash,Completed,104
ORD-006139,2024-08-16,CUST-10794,Credit Card,Completed,84
ORD-012734,2025-02-24,CUST-08174,Credit Card,Completed,101
ORD-023455,2025-12-04,CUST-00059,ShopeePay,Completed,94
ORD-024947,2025-12-30,CUST-08639,Maya,Completed,147
ORD-008708,2024-11-06,CUST-02961,GCash,Returned,107
ORD-016873,2025-06-25,CUST-07443,Credit Card,Cancelled,85
ORD-020321,2025-09-21,CUST-05597,Bank Transfer,Completed,123
ORD-005054,2024-07-10,CUST-11902,Credit Card,Completed,97
ORD-023214,2025-11-29,CUST-02253,Credit Card,Completed,145
ORD-006469,2024-08-27,CUST-06122,COD,Completed,94
ORD-015556,2025-05-18,CUST-01795,COD,Cancelled,94
ORD-017190,2025-07-03,CUST-02935,GCash,Completed,52
ORD-021386,2025-10-16,CUST-04095,Bank Transfer,Completed,51
ORD-020224,2025-09-18,CUST-01377,GCash,Completed,149
ORD-011205,2025-01-09,CUST-02291,ShopeePay,Completed,65
ORD-007214,2024-09-18,CUST-11831,COD,Completed,104
ORD-019976,2025-09-12,CUST-02961,Maya,Completed,103
ORD-003832,2024-05-25,CUST-03134,COD,Returned,135
ORD-024444,2025-12-20,CUST-01919,COD,Cancelled,86
ORD-024254,2025-12-16,CUST-07340,ShopeePay,Completed,76
ORD-014300,2025-04-12,CUST-03724,COD,Cancelled,76
ORD-018236,2025-07-31,CUST-04199,COD,Cancelled,60
ORD-020326,2025-09-21,CUST-07425,Bank Transfer,Completed,49
ORD-017021,2025-06-29,CUST-00742,GCash,Completed,57
ORD-023318,2025-12-01,CUST-02119,Maya,Completed,73
ORD-015769,2025-05-24,CUST-11849,GCash,Completed,73
ORD-000520,2024-01-21,CUST-02003,COD,Completed,58
ORD-021487,2025-10-18,CUST-03513,GCash,Completed,75
ORD-017557,2025-07-14,CUST-05559,COD,Cancelled,59
ORD-003272,2024-05-04,CUST-10091,COD,Returned,74
ORD-008934,2024-11-11,CUST-11006,Unknown,Completed,178
ORD-015650,2025-05-21,CUST-04748,COD,Cancelled,106
ORD-021101,2025-10-10,CUST-09921,COD,Completed,127
ORD-022450,2025-11-11,CUST-00099,ShopeePay,Completed,56
ORD-013943,2025-03-31,CUST-11992,Credit Card,Completed,60
ORD-009261,2024-11-20,CUST-10067,Maya,Completed,55
ORD-013913,2025-03-30,CUST-08536,Credit Card,Completed,178
ORD-007501,2024-09-28,CUST-01379,Credit Card,Completed,114
ORD-006193,2024-08-17,CUST-10140,COD,Completed,51
ORD-001345,2024-02-23,CUST-05486,COD,Completed,92
ORD-023469,2025-12-04,CUST-00935,ShopeePay,Completed,58
ORD-019794,2025-09-09,CUST-11971,Bank Transfer,Completed,154
ORD-002712,2024-04-15,CUST-10279,GCash,Completed,113
ORD-014050,2025-04-04,CUST-01282,ShopeePay,Completed,118
ORD-017131,2025-07-02,CUST-06668,GCash,Cancelled,94
ORD-010636,2024-12-24,CUST-04051,GCash,Completed,89
ORD-022773,2025-11-17,CUST-09241,COD,Completed,126
ORD-014523,2025-04-19,CUST-07339,ShopeePay,Completed,61
ORD-008544,2024-11-01,CUST-07370,GCash,Completed,118
ORD-016453,2025-06-13,CUST-10043,Credit Card,Completed,81
ORD-014134,2025-04-07,CUST-09223,COD,Completed,136
ORD-023588,2025-12-07,CUST-04081,COD,Completed,93
ORD-017434,2025-07-10,CUST-02601,COD,Completed,84
ORD-016899,2025-06-25,CUST-02920,GCash,Completed,108
ORD-009649,2024-12-03,CUST-08495,COD,Completed,79
ORD-003259,2024-05-04,CUST-02353,GCash,Cancelled,88
ORD-012200,2025-02-09,CUST-07193,COD,Completed,70
ORD-000041,2024-01-02,CUST-01914,COD,Cancelled,107
ORD-018384,2025-08-04,CUST-00189,GCash,Completed,98
ORD-021062,2025-10-10,CUST-06754,COD,Cancelled,115
ORD-016522,2025-06-15,CUST-04367,COD,Cancelled,73
ORD-005413,2024-07-23,CUST-01713,COD,Cancelled,63
ORD-004837,2024-07-02,CUST-11798,GCash,Completed,79
ORD-005985,2024-08-11,CUST-07554,COD,Cancelled,136
ORD-019012,2025-08-21,CUST-03743,Maya,Completed,96
ORD-012951,2025-03-03,CUST-01196,COD,Returned,124
ORD-024269,2025-12-17,CUST-10290,COD,Cancelled,58
ORD-005191,2024-07-15,CUST-09639,Credit Card,Completed,72
ORD-021378,2025-10-16,CUST-03510,Credit Card,Completed,69
ORD-023471,2025-12-05,CUST-05709,ShopeePay,Completed,159
ORD-004877,2024-07-03,CUST-11278,COD,Completed,80
ORD-004437,2024-06-16,CUST-02291,Credit Card,Completed,63
ORD-017236,2025-07-05,CUST-01683,GCash,Completed,61
ORD-012811,2025-02-27,CUST-10320,GCash,Completed,73
ORD-009775,2024-12-06,CUST-03072,GCash,Completed,147
ORD-002576,2024-04-10,CUST-04642,GCash,Completed,104
ORD-015291,2025-05-11,CUST-11649,COD,Completed,62
ORD-023809,2025-12-11,CUST-00684,GCash,Completed,49
ORD-018285,2025-08-02,CUST-03394,GCash,Completed,146
ORD-008789,2024-11-08,CUST-07566,COD,Completed,62
ORD-004430,2024-06-16,CUST-11160,Credit Card,Cancelled,126
ORD-020756,2025-10-02,CUST-00171,COD,Completed,102
ORD-015665,2025-05-21,CUST-01931,GCash,Completed,72
ORD-000842,2024-02-02,CUST-02601,GCash,Cancelled,79
ORD-000190,2024-01-08,CUST-10826,GCash,Completed,144
ORD-017900,2025-07-23,CUST-10433,Credit Card,Returned,70
ORD-007148,2024-09-16,CUST-00380,GCash,Completed,110
ORD-023228,2025-11-30,CUST-11141,COD,Completed,65
ORD-010730,2024-12-27,CUST-08693,Bank Transfer,Completed,79
ORD-012323,2025-02-12,CUST-08510,ShopeePay,Cancelled,110
ORD-012750,2025-02-25,CUST-04721,Maya,Returned,78
ORD-002067,2024-03-21,CUST-02142,COD,Completed,159
ORD-003467,2024-05-11,CUST-07084,GCash,Completed,140
ORD-011753,2025-01-27,CUST-11284,Credit Card,Completed,66
ORD-009459,2024-11-27,CUST-05503,Credit Card,Completed,99
ORD-005316,2024-07-20,CUST-06122,GCash,Completed,89
ORD-001336,2024-02-22,CUST-02738,COD,Completed,70
ORD-009674,2024-12-04,CUST-08641,COD,Returned,90
ORD-015315,2025-05-11,CUST-03007,COD,Cancelled,111
ORD-008992,2024-11-11,CUST-02387,GCash,Completed,62
ORD-009654,2024-12-03,CUST-07389,Maya,Cancelled,129
ORD-020460,2025-09-24,CUST-01906,GCash,Completed,108
ORD-000754,2024-01-30,CUST-01214,GCash,Completed,131
ORD-008084,2024-10-15,CUST-09464,Credit Card,Completed,50
ORD-002876,2024-04-20,CUST-06027,GCash,Completed,111
ORD-009819,2024-12-07,CUST-08659,ShopeePay,Completed,111
ORD-021187,2025-10-11,CUST-06591,Credit Card,Completed,118
ORD-015656,2025-05-21,CUST-10050,Credit Card,Completed,149
ORD-023013,2025-11-24,CUST-06540,COD,Returned,81
ORD-001777,2024-03-11,CUST-01908,COD,Completed,113
ORD-011473,2025-01-18,CUST-04607,Credit Card,Completed,126
ORD-006397,2024-08-24,CUST-02329,GCash,Completed,107
ORD-020150,2025-09-16,CUST-10047,GCash,Completed,78
ORD-009972,2024-12-11,CUST-10676,COD,Cancelled,79
ORD-013176,2025-03-09,CUST-00255,GCash,Completed,126
ORD-002303,2024-03-30,CUST-10870,GCash,Completed,132
ORD-002320,2024-03-30,CUST-05636,COD,Completed,120
ORD-007083,2024-09-14,CUST-02102,COD,Completed,104
ORD-016712,2025-06-20,CUST-10995,COD,Completed,124
ORD-017126,2025-07-01,CUST-06726,GCash,Completed,91
ORD-009518,2024-11-30,CUST-00587,Maya,Completed,106
ORD-001233,2024-02-17,CUST-06529,Credit Card,Completed,83
ORD-024667,2025-12-25,CUST-08297,GCash,Completed,50
ORD-011178,2025-01-09,CUST-03310,COD,Completed,62
ORD-020231,2025-09-18,CUST-08813,Bank Transfer,Completed,54
ORD-018151,2025-07-30,CUST-09248,Credit Card,Completed,69
ORD-018969,2025-08-20,CUST-07443,Credit Card,Completed,91
ORD-003310,2024-05-05,CUST-11099,Credit Card,Completed,52
ORD-013803,2025-03-28,CUST-05949,GCash,Completed,114
ORD-000792,2024-01-31,CUST-05469,Maya,Completed,122
ORD-010042,2024-12-12,CUST-03214,GCash,Cancelled,146
ORD-006044,2024-08-12,CUST-00886,COD,Completed,173
ORD-014354,2025-04-14,CUST-07438,Bank Transfer,Completed,163
ORD-016569,2025-06-16,CUST-07563,Credit Card,Completed,60
ORD-005523,2024-07-27,CUST-01539,GCash,Completed,146
ORD-008528,2024-10-31,CUST-11818,Unknown,Completed,92
ORD-022360,2025-11-10,CUST-06290,GCash,Cancelled,50
ORD-005594,2024-07-29,CUST-09686,COD,Completed,76
ORD-008553,2024-11-01,CUST-01651,COD,Completed,58
ORD-022024,2025-11-01,CUST-03511,COD,Completed,135
ORD-001490,2024-02-29,CUST-11091,Bank Transfer,Completed,118
ORD-007900,2024-10-10,CUST-08516,GCash,Completed,61
ORD-023078,2025-11-26,CUST-07430,COD,Completed,57
ORD-002334,2024-03-31,CUST-02507,GCash,Completed,104
ORD-006045,2024-08-12,CUST-05643,GCash,Cancelled,106
ORD-023185,2025-11-28,CUST-04678,GCash,Completed,106
ORD-007653,2024-10-03,CUST-04830,Bank Transfer,Completed,69
ORD-009860,2024-12-08,CUST-04250,COD,Cancelled,50
ORD-019619,2025-09-06,CUST-11999,GCash,Completed,52
ORD-014577,2025-04-21,CUST-06643,Credit Card,Completed,62
ORD-001232,2024-02-17,CUST-08317,GCash,Completed,128
ORD-010460,2024-12-19,CUST-00757,ShopeePay,Completed,76
ORD-012782,2025-02-26,CUST-11076,ShopeePay,Completed,61
ORD-005217,2024-07-16,CUST-08309,Credit Card,Completed,108
ORD-016425,2025-06-13,CUST-07190,Bank Transfer,Completed,171
ORD-009494,2024-11-29,CUST-08544,COD,Completed,58
ORD-004520,2024-06-20,CUST-01861,Credit Card,Completed,156
ORD-015808,2025-05-25,CUST-08880,GCash,Completed,116
ORD-000639,2024-01-26,CUST-11294,ShopeePay,Completed,74
ORD-017997,2025-07-25,CUST-10304,COD,Completed,82
ORD-014990,2025-05-03,CUST-02066,COD,Completed,53
ORD-005778,2024-08-04,CUST-08662,Credit Card,Completed,124
ORD-003995,2024-05-30,CUST-11215,COD,Completed,52
ORD-020655,2025-09-30,CUST-10154,COD,Completed,138
ORD-013205,2025-03-10,CUST-07120,GCash,Completed,74
ORD-011332,2025-01-13,CUST-00260,Bank Transfer,Completed,169
ORD-005298,2024-07-19,CUST-03049,COD,Cancelled,172
ORD-013355,2025-03-15,CUST-02885,ShopeePay,Completed,101
ORD-019296,2025-08-30,CUST-07425,GCash,Completed,66
ORD-000678,2024-01-28,CUST-06971,Credit Card,Completed,61
ORD-016859,2025-06-24,CUST-10613,GCash,Completed,160
ORD-011846,2025-01-30,CUST-07692,Unknown,Completed,119
ORD-013520,2025-03-19,CUST-10882,COD,Completed,124
ORD-001899,2024-03-15,CUST-06731,COD,Returned,58
ORD-000592,2024-01-24,CUST-02311,ShopeePay,Completed,84
ORD-018872,2025-08-17,CUST-09510,COD,Completed,138
ORD-021065,2025-10-10,CUST-00967,GCash,Completed,102
ORD-016991,2025-06-28,CUST-06791,Bank Transfer,Completed,54
ORD-000555,2024-01-22,CUST-01845,COD,Completed,112
ORD-007041,2024-09-13,CUST-05142,COD,Completed,89
ORD-018345,2025-08-03,CUST-07886,GCash,Returned,106
ORD-002808,2024-04-18,CUST-02421,Maya,Cancelled,78
ORD-006884,2024-09-09,CUST-03643,COD,Completed,143
ORD-005528,2024-07-27,CUST-06866,Credit Card,Completed,96
ORD-013407,2025-03-15,CUST-10478,GCash,Completed,52
ORD-014775,2025-04-27,CUST-05307,COD,Cancelled,124
ORD-008522,2024-10-31,CUST-01583,ShopeePay,Completed,126
ORD-011130,2025-01-07,CUST-02769,Bank Transfer,Returned,155
ORD-023535,2025-12-06,CUST-01076,COD,Returned,106
ORD-014640,2025-04-23,CUST-04788,Bank Transfer,Completed,105
ORD-013721,2025-03-25,CUST-03208,COD,Cancelled,51
ORD-024080,2025-12-14,CUST-02569,COD,Completed,111
ORD-017614,2025-07-15,CUST-09146,GCash,Completed,110
ORD-014906,2025-04-30,CUST-10467,COD,Completed,129
ORD-014365,2025-04-15,CUST-00638,COD,Completed,72
ORD-005500,2024-07-26,CUST-07152,COD,Returned,116
ORD-020417,2025-09-23,CUST-08505,Bank Transfer,Completed,72
ORD-019273,2025-08-29,CUST-02241,Bank Transfer,Completed,108
ORD-000326,2024-01-14,CUST-05445,COD,Completed,115
ORD-003020,2024-04-25,CUST-10011,COD,Returned,110
ORD-003928,2024-05-29,CUST-08774,GCash,Completed,164
ORD-004396,2024-06-15,CUST-01009,ShopeePay,Completed,100
ORD-006236,2024-08-19,CUST-03394,ShopeePay,Completed,144
ORD-011817,2025-01-29,CUST-07433,GCash,Completed,138
ORD-018343,2025-08-03,CUST-00964,Credit Card,Completed,102
ORD-015789,2025-05-25,CUST-09150,COD,Completed,77
ORD-005473,2024-07-25,CUST-02112,COD,Returned,107
ORD-020636,2025-09-30,CUST-03291,GCash,Completed,73
ORD-008639,2024-11-04,CUST-05146,COD,Completed,167
ORD-017280,2025-07-06,CUST-11433,Unknown,Completed,170
ORD-014548,2025-04-20,CUST-10823,COD,Completed,100
ORD-014165,2025-04-08,CUST-07562,GCash,Completed,116
ORD-019181,2025-08-26,CUST-04184,COD,Completed,112
ORD-023670,2025-12-08,CUST-03438,COD,Cancelled,113
ORD-024350,2025-12-18,CUST-08384,GCash,Completed,105
ORD-021299,2025-10-14,CUST-00642,Credit Card,Completed,92
ORD-020536,2025-09-27,CUST-03790,GCash,Completed,116
ORD-013113,2025-03-08,CUST-10485,Credit Card,Completed,167
ORD-018807,2025-08-16,CUST-00563,COD,Completed,72
ORD-023027,2025-11-24,CUST-03982,GCash,Completed,106
ORD-001148,2024-02-14,CUST-07693,COD,Completed,104
ORD-006522,2024-08-29,CUST-01360,COD,Completed,81
ORD-015487,2025-05-16,CUST-02127,COD,Completed,162
ORD-008128,2024-10-17,CUST-05188,GCash,Cancelled,80
ORD-020123,2025-09-15,CUST-07573,COD,Completed,69
ORD-012570,2025-02-19,CUST-07824,COD,Completed,86
ORD-002298,2024-03-30,CUST-10887,COD,Completed,166
ORD-007676,2024-10-04,CUST-00674,GCash,Completed,79
ORD-016050,2025-06-01,CUST-07853,COD,Cancelled,119
ORD-000152,2024-01-07,CUST-03852,GCash,Completed,96
ORD-014560,2025-04-20,CUST-02417,GCash,Completed,107
ORD-023411,2025-12-03,CUST-07794,COD,Completed,104
ORD-009432,2024-11-27,CUST-09953,COD,Cancelled,103
ORD-011503,2025-01-19,CUST-06192,COD,Completed,96
ORD-001097,2024-02-12,CUST-03843,GCash,Completed,150
ORD-017332,2025-07-08,CUST-08894,GCash,Completed,177
ORD-013416,2025-03-16,CUST-03521,COD,Completed,57
ORD-020564,2025-09-28,CUST-06776,COD,Completed,65
ORD-012735,2025-02-24,CUST-03945,Credit Card,Completed,107
ORD-023348,2025-12-02,CUST-05721,GCash,Completed,49
ORD-004977,2024-07-07,CUST-10795,COD,Returned,125
ORD-013850,2025-03-29,CUST-09968,COD,Completed,141
ORD-002177,2024-03-25,CUST-00954,Credit Card,Completed,165
ORD-024605,2025-12-24,CUST-05995,Bank Transfer,Completed,116
ORD-014667,2025-04-24,CUST-06058,COD,Completed,105
ORD-005780,2024-08-04,CUST-09123,COD,Cancelled,56
ORD-009485,2024-11-28,CUST-06426,COD,Completed,55
ORD-008063,2024-10-15,CUST-03410,GCash,Completed,94
ORD-021842,2025-10-28,CUST-02782,GCash,Completed,118
ORD-008624,2024-11-03,CUST-11918,ShopeePay,Completed,137
ORD-016514,2025-06-15,CUST-09123,GCash,Cancelled,71
ORD-009084,2024-11-15,CUST-10702,ShopeePay,Completed,117
ORD-014035,2025-04-04,CUST-02257,ShopeePay,Completed,67
ORD-021450,2025-10-18,CUST-02796,GCash,Completed,134
ORD-012989,2025-03-04,CUST-04732,COD,Returned,57
ORD-024538,2025-12-22,CUST-01127,Unknown,Completed,68
ORD-018926,2025-08-19,CUST-09829,COD,Cancelled,122
ORD-006879,2024-09-09,CUST-00154,GCash,Cancelled,62
ORD-021159,2025-10-10,CUST-09280,Maya,Completed,52
ORD-008915,2024-11-11,CUST-02958,GCash,Completed,72
ORD-022882,2025-11-20,CUST-11952,COD,Cancelled,89
ORD-013281,2025-03-13,CUST-06713,COD,Completed,125
ORD-004250,2024-06-09,CUST-11946,Credit Card,Completed,53
ORD-019966,2025-09-12,CUST-03480,GCash,Completed,79
ORD-022226,2025-11-07,CUST-00545,COD,Returned,130
ORD-024085,2025-12-14,CUST-08762,GCash,Completed,54
ORD-004492,2024-06-19,CUST-09158,GCash,Completed,79
ORD-007065,2024-09-14,CUST-03014,GCash,Completed,62
ORD-009212,2024-11-19,CUST-08121,Unknown,Completed,119
ORD-014894,2025-04-30,CUST-01633,Credit Card,Completed,75
ORD-003998,2024-05-31,CUST-00110,GCash,Completed,107
ORD-015920,2025-05-28,CUST-01438,COD,Returned,92
ORD-018957,2025-08-20,CUST-04196,ShopeePay,Completed,55
ORD-015205,2025-05-09,CUST-02810,COD,Completed,61
ORD-012902,2025-03-02,CUST-07604,COD,Cancelled,114
ORD-008010,2024-10-13,CUST-07319,GCash,Cancelled,117
ORD-007345,2024-09-23,CUST-04041,COD,Returned,116
ORD-012758,2025-02-25,CUST-05230,GCash,Completed,99
ORD-010935,2024-12-31,CUST-02737,GCash,Completed,82
